plant,lotus_id,wikidata_id,name,smiles,inchikey,molecular_formula,MW,n_atoms,n_rings,npl_score
Scutellaria baicalensis,LTS0258101,Q150900,octadecane,CCCCCCCCCCCCCCCCCC,RZJRJXONCZWCBN-UHFFFAOYSA-N,C18H38,254.494994787564,18,0,1.0
Scutellaria baicalensis,LTS0258077,Q67880075,"6,10,14-trimethylpentadecan-2-one",CC(=O)CCCC(C)CCCC(C)CCCC(C)C,WHWDWIHXSPCOKZ-UHFFFAOYSA-N,C18H36O,268.4785182074818,19,0,1.0246646513799373
Scutellaria baicalensis,LTS0188883,Q3356627,oroxylin a,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,LKOJGSWUMISDOF-UHFFFAOYSA-N,C16H12O5,284.2640880323644,21,4,1.0
Scutellaria baicalensis,LTS0259092,Q27289065,butylidenephthalide,CCCC=C1OC(=O)c2ccccc21,WMBOCUXXNSOQHM-UHFFFAOYSA-N,C12H12O2,188.22292966250427,14,3,1.0106979442137642
Scutellaria baicalensis,LTS0225911,Q15425306,norwogonin,O=c1cc(-c2ccccc2)oc2c(O)c(O)cc(O)c12,ZFKKRRMUPBBYRS-UHFFFAOYSA-N,C15H10O5,270.2374706279249,20,4,1.0
Scutellaria baicalensis,LTS0044471,Q27161382,amylfuran,CCCCCc1ccco1,YVBAUDVGOFCUSG-UHFFFAOYSA-N,C9H14O,138.20719855222248,10,1,1.0
Scutellaria baicalensis,LTS0179228,Q412403,guaiacol,COc1ccccc1O,LHGVFZTZFXWLCP-UHFFFAOYSA-N,C7H8O2,124.13748716326114,9,1,1.0
Scutellaria baicalensis,LTS0245512,Q424998,phenylacetaldehyde,O=CCc1ccccc1,DTUQWGWMVIHBKE-UHFFFAOYSA-N,C8H8O,120.14881813247973,9,1,1.0
Scutellaria baicalensis,LTS0039017,Q150955,heneicosane,CCCCCCCCCCCCCCCCCCCCC,FNAZRRHPUDJQCJ-UHFFFAOYSA-N,C21H44,296.5748470008827,21,0,1.0
Scutellaria baicalensis,LTS0186625,Q22830264,5-methylfurfural,Cc1ccc(C=O)o1,OUDFNZMQXZILJD-UHFFFAOYSA-N,C6H6O2,110.11086975882155,8,1,1.0
Scutellaria baicalensis,LTS0253347,Q104399974,"5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-3-yl 3-(3,4-dihydroxyphenyl)prop-2-enoate",COc1ccc(CCOC2OC(CO)C(OC(=O)C=Cc3ccc(O)c(O)c3)C(OC3OC(C)C(O)C(O)C3O)C2O)cc1O,WKQLGHCWJNLUKK-UHFFFAOYSA-N,C30H38O15,638.6148994625607,45,4,1.4638276379140862
Scutellaria baicalensis,LTS0178799,Q105232622,"5-hydroxy-2-(2-hydroxy-6-{[(2s,3r,4s,5s,6s)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-6,7-dimethoxychromen-4-one",COc1cc2oc(-c3c(O)cccc3OC3OC(CO)C(O)C(O)C3O)cc(=O)c2c(O)c1OC,RAHSMXDAFMQQCL-KFNDONHISA-N,C23H24O12,492.43036284877564,35,5,1.0
Scutellaria baicalensis,LTS0268882,Q150925,eicosane,CCCCCCCCCCCCCCCCCCCC,CBFCDTFDPHXCNY-UHFFFAOYSA-N,C20H42,282.5482295964431,20,0,1.0
Scutellaria baicalensis,LTS0136780,Q105213275,"(2s,3s,4s,5r,6s)-3,4,5-trihydroxy-6-[2-(5-hydroxy-7,8-dimethoxy-4-oxochromen-2-yl)-3-methoxyphenoxy]oxane-2-carboxylic acid",COc1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1-c1cc(=O)c2c(O)cc(OC)c(OC)c2o1,PQLPFYVPSLASRG-YPQORGHUSA-N,C24H24O13,520.440503673133,37,5,1.0
Scutellaria baicalensis,LTS0126063,Q297592,heptanoic acid,CCCCCCC(=O)O,MNWFXJYAOYHMED-UHFFFAOYSA-N,C7H14O2,130.18513168621587,9,0,1.669973254764791
Scutellaria baicalensis,LTS0011409,Q63398249,"3,7,4'-trihydroxyflavone",O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,OBWHQJYOOCRPST-UHFFFAOYSA-N,C15H10O5,270.2374706279249,20,4,1.0
Scutellaria baicalensis,LTS0045608,Q3743828,ferruginol,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2,QXNWVJOHUAQHLM-AZUAARDMSA-N,C20H30O,286.45234547810304,21,6,1.0
Scutellaria baicalensis,LTS0001423,Q27127005,2-acetylpyrrole,CC(=O)c1ccc[nH]1,IGJQUJNPMOYEJY-UHFFFAOYSA-N,C6H7NO,109.12610879211394,8,1,1.058578547027351
Scutellaria baicalensis,LTS0007753,Q150808,tetradecane,CCCCCCCCCCCCCC,BGHCVCJVXZWKCC-UHFFFAOYSA-N,C14H30,198.3885251698057,14,0,1.0
Scutellaria baicalensis,LTS0269947,Q369777,nonanoic acid,CCCCCCCCC(=O)O,FBUKVWPVBMHYJY-UHFFFAOYSA-N,C9H18O2,158.23836649509502,11,0,1.5481599357166473
Scutellaria baicalensis,LTS0000114,Q105114650,"(2r,3r,4s,5r,6s)-6-[(5,6-dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,IKIIZLYTISPENI-HMPZBHLVSA-N,C21H18O11,446.36184160467553,32,5,1.0
Scutellaria baicalensis,LTS0031917,Q105188541,"5,7-dihydroxy-2-phenyl-8-[(2s,3r,4r,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-[(2s,3r,4s,5s)-3,4,5-trihydroxyoxan-2-yl]chromen-4-one",O=c1cc(-c2ccccc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OCC(O)C(O)C3O)c(O)c12,NZZNHGSHLAHPCG-VYUBKLCTSA-N,C26H28O13,548.4937384820122,39,6,1.0
Scutellaria baicalensis,LTS0004651,Q409478,quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,REFJWTPEDVJJIY-UHFFFAOYSA-N,C15H10O7,302.2362804830637,22,4,1.0
Scutellaria baicalensis,LTS0061981,Q194322,(.+-.)-tartaric acid,O=C(O)C(O)C(O)C(=O)O,FEWJPZIEWOKRBE-UHFFFAOYSA-N,C4H6O6,150.08701767552313,10,0,NaN
Scutellaria baicalensis,LTS0033601,Q105350695,"5-hydroxy-2-(2-hydroxy-3-methoxyphenyl)-6,7,8-trimethoxychromen-4-one",COc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)c1O,YMRJXXIGZWXVNA-UHFFFAOYSA-N,C19H18O8,374.3421550283914,27,4,1.0
Scutellaria baicalensis,LTS0131870,Q104254121,caryophyllene,C=C1CCC=C(C)CCC2C1CC2(C)C,NPNUFJAVOOONJE-IZZDOVSWSA-N,C15H24,204.35161654363895,15,3,1.0
Scutellaria baicalensis,LTS0004448,Q72516450,ganhuangenin,COc1c(O)ccc(O)c1-c1cc(=O)c2c(O)cc(O)c(OC)c2o1,CPFJPTACQDZPLS-UHFFFAOYSA-N,C17H14O8,346.2889202195122,25,4,1.0
Scutellaria baicalensis,LTS0014950,Q7124105,paeonol,COc1ccc(C(C)=O)c(O)c1,UILPJVPSNHJFIK-UHFFFAOYSA-N,C9H10O3,166.1742453920581,12,1,1.0390523646849006
Scutellaria baicalensis,LTS0266126,Q105197380,"5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl (2s,3s,4s,5r)-2,3,4,5-tetrahydroxy-6-oxohexanoate",COc1c(OC(=O)C(O)C(O)C(O)C(O)C=O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,ORCNZQFUOUOAKR-PZGXJPJSSA-N,C22H20O11,460.3884590091151,33,4,1.0
Scutellaria baicalensis,LTS0001410,Q105352223,"2-(2,6-dihydroxyphenyl)-3,4-dihydro-2h-1-benzopyran-3,5,7-triol",Oc1cc(O)c2c(c1)OC(c1c(O)cccc1O)C(O)C2,YQHWBXHXTURMRW-UHFFFAOYSA-N,C15H14O6,290.2686385707974,21,4,1.0
Scutellaria baicalensis,LTS0005135,Q105006355,"5-hydroxy-2-(2-hydroxy-6-methoxyphenyl)-6,7,8-trimethylchromen-4-one",COc1cccc(O)c1-c1cc(=O)c2c(O)c(C)c(C)c(C)c2o1,GCMQWYARKXTZAQ-UHFFFAOYSA-N,C19H18O5,326.3439402456832,24,4,1.0
Scutellaria baicalensis,LTS0027631,Q27268494,2-methylbenzyl alcohol,Cc1ccccc1CO,XPNGNIFUDRPBFJ-UHFFFAOYSA-N,C8H10O,122.16469964013132,9,1,1.0
Scutellaria baicalensis,LTS0022912,Q105232624,"5-hydroxy-2-(2-hydroxy-6-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-6,7-dimethoxychromen-4-one",COc1cc2oc(-c3c(O)cccc3OC3OC(CO)C(O)C(O)C3O)cc(=O)c2c(O)c1OC,RAHSMXDAFMQQCL-ZTATXHNCSA-N,C23H24O12,492.43036284877564,35,5,1.0
Scutellaria baicalensis,LTS0117574,Q104395979,"(2s,3s,4s,5r,6s)-6-{[(2s)-5,6-dihydroxy-4-oxo-2-phenyl-2,3-dihydro-1-benzopyran-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O=C1CC(c2ccccc2)Oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(O)c(O)c21,UVNUGBQJLDGZKE-XDZPIWCFSA-N,C21H20O11,448.3777231123271,32,5,1.0234314188109406
Scutellaria baicalensis,LTS0076260,Q105003850,5-ethenyl-2-methoxyphenol,C=Cc1ccc(OC)c(O)c1,FXEIWOUGVRUQNK-UHFFFAOYSA-N,C9H10O2,150.1748404644887,11,1,1.0
Scutellaria baicalensis,LTS0254176,Q409564,caprylic acid,CCCCCCCC(=O)O,WWZKQHOCKIZLMA-UHFFFAOYSA-N,C8H16O2,144.21174909065547,10,0,1.6029759292883121
Scutellaria baicalensis,LTS0108519,Q104193816,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one",O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OCC(O)C(O)C3O)c(O)c12,OVMFOVNOXASTPA-UHFFFAOYSA-N,C26H28O14,564.4931434095816,40,6,1.0
Scutellaria baicalensis,LTS0224895,Q27131267,oroxylin a glucoronide,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,QXIPXNZUEQYPLZ-QSUZLTIMSA-N,C22H20O11,460.3884590091151,33,5,1.0
Scutellaria baicalensis,LTS0105864,Q72488260,"(2r,3r,4r,5r,6r)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-{[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-3-yl (2e)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",COc1ccc(CCOC2OC(CO)C(OC(=O)C=Cc3ccc(O)c(OC)c3)C(OC3OC(C)C(O)C(O)C3O)C2O)cc1O,WLWAYPFRKDSFCL-CNMJWYMJSA-N,C31H40O15,652.6415168670003,46,4,1.4306970923487943
Scutellaria baicalensis,LTS0019378,Q104993429,"(2s)-5,7-dihydroxy-2-(4-hydroxyphenyl)-6-methoxy-2,3-dihydro-1-benzopyran-4-one",COc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,FCXRFTLSXMRXTM-LBPRGKRZSA-N,C16H14O6,302.2793744675854,22,4,1.0213012898281275
Scutellaria baicalensis,LTS0092642,Q130336,phenol,Oc1ccccc1,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C6H6O,94.11146483125215,7,1,1.0
Scutellaria baicalensis,LTS0237766,Q209685,stearic acid,CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,C18H36O2,284.4779231350512,20,0,1.301487964644156
Scutellaria baicalensis,LTS0136843,Q2058351,scutellarein,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,JVXZRQGOGOXCEC-UHFFFAOYSA-N,C15H10O6,286.23687555549424,21,4,1.0
Scutellaria baicalensis,LTS0039856,Q422613,capric acid,CCCCCCCCCC(=O)O,GHVNFZFCNZKVNT-UHFFFAOYSA-N,C10H20O2,172.26498389953463,12,0,1.5024799410735934
Scutellaria baicalensis,LTS0136836,Q27889971,isoeugenol,CC=Cc1ccc(O)c(OC)c1,BJIOGJUNALELMI-ONEGZZNKSA-N,C10H12O2,164.2014578689283,12,1,1.0
Scutellaria baicalensis,LTS0051547,Q104971438,"(1r,2s,3r,4r,4as,8ar)-2-(benzoyloxy)-3-hydroxy-3,4,8a-trimethyl-8-methylidene-4-[2-(5-oxo-2h-furan-3-yl)ethyl]-hexahydronaphthalen-1-yl benzoate",C=C1CCCC2C1(C)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(C)(O)C2(C)CCC1=CC(=O)OC1,CWOKDPJWTGLVOB-SYBWOBSOSA-N,C34H38O7,558.6626036291577,41,6,1.1706818418667102
Scutellaria baicalensis,LTS0042045,Q27108605,(-)-α-cubebene,CC1=CCC23C(C)CCC(C(C)C)C2C13,XUEHVOLRMXNRKQ-KHMAMNHCSA-N,C15H24,204.35161654363895,15,6,1.0
Scutellaria baicalensis,LTS0231623,Q27135687,geranylacetone,CC(=O)CCC=C(C)CCC=C(C)C,HNZUNIKWNYHEJJ-FMIVXFBMSA-N,C13H22O,194.3136681699808,14,0,1.0334734554442007
Scutellaria baicalensis,LTS0123172,Q418492,etalon,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,BJQHLKABXJIVAM-UHFFFAOYSA-N,C24H38O4,390.5570298785695,28,1,1.0109750388189012
Lithospermum erythrorhizon,LTS0131314,Q425475,tiglic acid,CC=C(C)C(=O)O,UIERETOOQGIECD-ONEGZZNKSA-N,C5H8O2,100.11601536968513,7,0,2.4665226387429677
Lithospermum erythrorhizon,LTS0083763,Q27155447,dihydroechinofuran,CC(C)=CCCC1=CC(C2=CC(=O)C=CC2=O)OC1,MQVIMAJNAQWVSP-UHFFFAOYSA-N,C16H18O3,258.3129227001804,19,2,1.0493293027598745
Lithospermum erythrorhizon,LTS0201406,Q411695,syringaldehyde,COc1cc(C=O)cc(OC)c1O,KCDXJAYRVLXPFO-UHFFFAOYSA-N,C9H10O4,182.17365031962748,13,1,1.0
Lithospermum erythrorhizon,LTS0077328,Q417362,ferulic acid,COc1cc(C=CC(=O)O)ccc1O,KSEBMYQBYZTDHS-HWKANZROSA-N,C10H10O4,194.18438621641548,14,1,1.4306970923487943
Lithospermum erythrorhizon,LTS0129975,Q419173,salicin,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,NGFMICBWJRZIBI-UJPOAAIJSA-N,C13H18O7,286.278334720094,20,2,1.0
Lithospermum erythrorhizon,LTS0073101,Q105375367,"1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl 2-methylbut-2-enoate",CC=C(C)C(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,ZGQONWTUIANWFM-UHFFFAOYSA-N,C21H22O6,370.3965799821317,27,3,1.0190439815063883
Lithospermum erythrorhizon,LTS0223282,Q104395077,"1-[5-(2,5-dihydroxyphenyl)furan-3-yl]-4-methylpent-3-en-1-yl 2-methylbutanoate",CCC(C)C(=O)OC(CC=C(C)C)c1coc(-c2cc(O)ccc2O)c1,PEZOMNLHRUVLDV-UHFFFAOYSA-N,C21H26O5,358.4289380698654,26,2,1.0059096362871005
Lithospermum erythrorhizon,LTS0092719,Q104250645,"1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-(²h₃)methyl(3,5,5,5-²h₄)pent-3-en-1-yl acetate",[2H]C(CC(OC(C)=O)C1=CC(=O)c2c(O)ccc(O)c2C1=O)=C(C([2H])([2H])[2H])C([2H])([2H])[2H],WNFXUXZJJKTDOZ-UAVYNJCWSA-N,C18H18O6,337.375736445684,24,3,0.9909022339417445
Lithospermum erythrorhizon,LTS0074692,Q418237,alkannin,CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,NEZONWMXZKDMKF-JTQLQIEISA-N,C16H16O5,288.2958510476676,21,3,1.0446312739256007
Lithospermum erythrorhizon,LTS0124482,Q105256523,"2-(4-{3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-en-1-yl}-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carbonyloxy)-3-(3,4-dihydroxyphenyl)propanoic acid",O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,SNKFFCBZYFGCQN-UHFFFAOYSA-N,C36H30O16,718.6151937402517,52,6,1.2378234552441436
Lithospermum erythrorhizon,LTS0075692,Q105288187,"2-(3-{[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]carbonyl}-4-(3,4-dihydroxyphenyl)-6,7-dihydroxy-3,4-dihydronaphthalene-2-carbonyloxy)-3-(3,4-dihydroxyphenyl)propanoic acid",O=C(OC(Cc1ccc(O)c(O)c1)C(=O)O)C1=Cc2cc(O)c(O)cc2C(c2ccc(O)c(O)c2)C1C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O,VKWZFIDWHLCPHJ-UHFFFAOYSA-N,C36H30O16,718.6151937402517,52,6,1.226732689951264
Lithospermum erythrorhizon,LTS0171175,Q105240493,"2-[(2s)-4-(4-methylpent-3-en-1-yl)-2,5-dihydrofuran-2-yl]benzene-1,4-diol",CC(C)=CCCC1=CC(c2cc(O)ccc2O)OC1,RLSJCCIBFMIPMJ-INIZCTEOSA-N,C16H20O3,260.328804207832,19,2,1.0
Lithospermum erythrorhizon,LTS0165575,Q105243562,"(1r)-1-[5-(2,5-dihydroxyphenyl)furan-3-yl]-4-methylpent-3-en-1-yl 3-methylbutanoate",CC(C)=CCC(OC(=O)CC(C)C)c1coc(-c2cc(O)ccc2O)c1,RQSVDMLEQSPRMK-LJQANCHMSA-N,C21H26O5,358.4289380698654,26,2,1.0059096362871005
Lithospermum erythrorhizon,LTS0089848,Q27130827,4-hydroxy-3-polyprenylbenzoate,CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,HKIMBCGCVPYUTJ-NTUHNPAUSA-N,C17H22O3,274.3554216122716,20,1,1.301487964644156
Lithospermum erythrorhizon,LTS0173482,Q417527,sinapinate,COc1cc(C=CC(=O)O)cc(OC)c1O,PCMORTLOPMLEFB-ONEGZZNKSA-N,C11H12O5,224.21040854842445,16,1,1.376859955805195
Lithospermum erythrorhizon,LTS0177792,Q27155026,isobutylshikonin,CC(C)=CCC(OC(=O)C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,BVRYLTBIGIAADD-MRXNPFEDSA-N,C20H22O6,358.3858440853437,26,3,1.0419579729193165
Lithospermum erythrorhizon,LTS0113685,Q27103186,methyl oleate,CCCCCCCCC=CCCCCCCCC(=O)OC,QYDYPVFESGNLHU-KHPPLWFESA-N,C19H36O2,296.4886590318392,21,0,1.007316692545934
Lithospermum erythrorhizon,LTS0106307,Q105309051,"(1r)-1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl acetate",CC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,WNFXUXZJJKTDOZ-OAHLLOKOSA-N,C18H18O6,330.3326092764646,24,3,1.045454470662593
Lithospermum erythrorhizon,LTS0184109,Q105341215,"4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoic acid",O=C(O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,XSSDYIMYZONMBL-UHFFFAOYSA-N,C13H16O8,300.2618581400118,21,2,1.6029759292883121
Lithospermum erythrorhizon,LTS0059529,Q104393190,"(2s,3s)-4-[(1e)-3-[(1s)-1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-en-1-yl]-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylic acid",O=C(C=Cc1ccc(O)c2c1C(C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,UJZQBMQZMKFSRV-WDMOTZMRSA-N,C27H22O12,538.457424928276,39,5,1.3131581828007912
Lithospermum erythrorhizon,LTS0023043,Q82075823,"1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl 3-methylbutanoate",CC(C)=CCC(OC(=O)CC(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,UTOUNDHZJFIVPK-UHFFFAOYSA-N,C21H24O6,372.41246148978325,27,3,1.0404039739223048
Lithospermum erythrorhizon,LTS0116588,Q27137420,methyl linoleate,CCCCCC=CCC=CCCCCCCCC(=O)OC,WTTJVINHCBCLGX-NQLNTKRDSA-N,C19H34O2,294.4727775241876,21,0,1.007316692545934
Lithospermum erythrorhizon,LTS0023311,Q104395079,"1-[5-(2,5-dihydroxyphenyl)furan-3-yl]-4-methylpent-3-en-1-yl 3-methylbutanoate",CC(C)=CCC(OC(=O)CC(C)C)c1coc(-c2cc(O)ccc2O)c1,RQSVDMLEQSPRMK-UHFFFAOYSA-N,C21H26O5,358.4289380698654,26,2,1.0059096362871005
Lithospermum erythrorhizon,LTS0118005,Q72502481,"(1r)-1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl propanoate",CCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,DLBQFLWCDFTEQG-OAHLLOKOSA-N,C19H20O6,344.35922668090416,25,3,1.0436362918360893
Lithospermum erythrorhizon,LTS0039928,Q82096648,"3-(3,7-dimethylocta-2,6-dien-1-yl)-4-hydroxybenzoic acid",CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,HKIMBCGCVPYUTJ-UHFFFAOYSA-N,C17H22O3,274.3554216122716,20,1,1.301487964644156
Lithospermum erythrorhizon,LTS0051296,Q105274344,"4-{3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-en-1-yl}-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylic acid",O=C(C=Cc1ccc(O)c2c1C(C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,UJZQBMQZMKFSRV-UHFFFAOYSA-N,C27H22O12,538.457424928276,39,5,1.3131581828007912
Lithospermum erythrorhizon,LTS0046691,Q105173947,"(1r)-1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl 3-hydroxy-3-methylbutanoate",CC(C)=CCC(OC(=O)CC(C)(C)O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,MXANJRGHSFELEJ-MRXNPFEDSA-N,C21H24O7,388.4118664173527,28,3,1.272425399358696
Lithospermum erythrorhizon,LTS0108113,Q105156057,"(1r)-1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl (6z,9z)-octadeca-6,9-dienoate",CCCCCCCCC=CCC=CCCCCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LRCJVQJYXQCXDX-PNURKKAPSA-N,C34H46O6,550.7267247321946,40,3,1.0272726823975558
Lithospermum erythrorhizon,LTS0273655,Q105178588,"3-(3,4-dihydroxyphenyl)-2-({3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-3-(methoxycarbonyl)-2,3-dihydro-1-benzofuran-4-yl]prop-2-enoyl}oxy)propanoic acid",COC(=O)C1c2c(C=CC(=O)OC(Cc3ccc(O)c(O)c3)C(=O)O)ccc(O)c2OC1c1ccc(O)c(O)c1,NFOCYHUCMXEHDG-UHFFFAOYSA-N,C28H24O12,552.4840423327156,40,5,1.158426509495309
Lithospermum erythrorhizon,LTS0202783,Q105274339,"(2r,3r)-4-[(1e)-3-[(1r)-1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-en-1-yl]-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylic acid",O=C(C=Cc1ccc(O)c2c1C(C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,UJZQBMQZMKFSRV-PHQFMFTGSA-N,C27H22O12,538.457424928276,39,5,1.3131581828007912
Lithospermum erythrorhizon,LTS0171255,Q27109836,geranylhydroquinone,CC(C)=CCCC(C)=CCc1cc(O)ccc1O,ZSCRTFONTNMQBL-NTUHNPAUSA-N,C16H22O2,246.34528078791416,18,1,1.0
Lithospermum erythrorhizon,LTS0124509,Q27122042,(s)-rosmarinic acid,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,DOUMFZQKYFQNTF-GIZXNFQBSA-N,C18H16O8,360.31553762395174,26,2,1.2378234552441436
Lithospermum erythrorhizon,LTS0160199,Q105173394,"(1r,7ar)-7-({[(2r)-2-hydroxy-2-[(1r)-1-hydroxyethyl]-3-methylbutanoyl]oxy}methyl)-2,3,5,7a-tetrahydro-1h-pyrrolizin-1-yl (2e)-2-methylbut-2-enoate",CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)C12,MVWPTZQHBOWRTF-ARRDCFIYSA-N,C20H31NO6,381.4640140768118,27,3,1.3494797295692282
Lithospermum erythrorhizon,LTS0128557,Q104888450,"3-(3,4-dihydroxyphenyl)-2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}propanoic acid",O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,DOUMFZQKYFQNTF-UHFFFAOYSA-N,C18H16O8,360.31553762395174,26,2,1.2378234552441436
Lithospermum erythrorhizon,LTS0157046,Q104252786,"1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl 3-methylbut-2-enoate",CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,BATBOVZTQBLKIL-UHFFFAOYSA-N,C21H22O6,370.3965799821317,27,3,1.0404039739223048
Lithospermum erythrorhizon,LTS0159863,Q105173948,"1-(5,8-dihydroxy-1,4-dioxonaphthalen-2-yl)-4-methylpent-3-en-1-yl 3-hydroxy-3-methylbutanoate",CC(C)=CCC(OC(=O)CC(C)(C)O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,MXANJRGHSFELEJ-UHFFFAOYSA-N,C21H24O7,388.4118664173527,28,3,1.272425399358696
Lithospermum erythrorhizon,LTS0156600,Q415536,isovaleric acid,CC(C)CC(=O)O,GWYFCOCPABKNJV-UHFFFAOYSA-N,C5H10O2,102.1318968773367,7,0,1.8613941846975883
